decision_id,run_id,run_name,run_status,input_fingerprint,event_index,as_of_time,mode,bot_id,bot_name,base_personality,llm_provider,model,prompt_version,prompt_hash,action,ticker,quantity,limit_price,confidence,speculative,reasoning_length,headline_used,evidence_count,evidence_url_count,risk_checked,risk_approved,risk_blocked,risk_reason,fill_count,fill_qty_total,fill_avg_price,current_price,next_event_price,return_next_event,signed_return_next_event,directional_correct_next_event,intent_mark_pnl_next_event,benchmark_symbol,benchmark_price,benchmark_next_event_price,benchmark_return_next_event,excess_return_vs_benchmark_next_event,beat_benchmark_next_event,headline_count,real_headline_count,synthetic_headline_count,ticker_headline_count,macro_headline_count,filing_headline_count,earnings_headline_count,headline_source_count,headline_sources,headline_age_minutes_min,headline_age_minutes_avg,has_real_news,has_synthetic_market_summary,news_context_quality,event_spy_return_1d,event_qqq_return_1d,event_tlt_return_1d,event_gld_return_1d,event_risk_regime,event_trend_regime,event_volatility_regime,event_breadth_proxy,ticker_return_1d,ticker_return_5d,ticker_return_20d,ticker_rolling_volatility_20d,ticker_volume_ratio_20d,ticker_gap_from_previous_close,ticker_distance_from_20d_ma
156,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,5,2026-02-25T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,151,,0,0,0,,0,,0,0,,,,,,,,SPY,693.15,689.3,-0.00555435,,,47,47,0,0,0,14,3,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2076.1714,1,0,news_enriched,0.008438,0.014493,0.000111,-0.002507,risk_on,unknown,low,0.507937,,,,,,,
157,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,5,2026-02-25T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,90,,0.6,1,153,is googl stocks bull run over charles moon is betting against alphabet this march expects 4 decline,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,312.9,307.38,-0.01764142,0.01764142,1,496.800029,SPY,693.15,689.3,-0.00555435,0.02319577,1,47,47,0,1,0,14,3,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2076.1714,1,0,news_enriched,0.008438,0.014493,0.000111,-0.002507,risk_on,unknown,low,0.507937,0.006433,0.03155,,0.019815,0.910383,0.003731,0.011285
158,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,5,2026-02-25T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.9,0,154,,0,0,0,,0,,0,0,,,,,,,,SPY,693.15,689.3,-0.00555435,,,47,47,0,0,0,14,3,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2076.1714,1,0,news_enriched,0.008438,0.014493,0.000111,-0.002507,risk_on,unknown,low,0.507937,,,,,,,
534,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,5,2026-02-25T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.86,0,169,,0,0,0,,0,,0,0,,,,,,,,SPY,693.15,689.3,-0.00555435,,,47,47,0,0,0,14,3,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2076.1714,1,0,news_enriched,0.008438,0.014493,0.000111,-0.002507,risk_on,unknown,low,0.507937,,,,,,,
535,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,5,2026-02-25T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.88,0,176,,0,0,0,,0,,0,0,,,,,,,,SPY,693.15,689.3,-0.00555435,,,47,47,0,0,0,14,3,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2076.1714,1,0,news_enriched,0.008438,0.014493,0.000111,-0.002507,risk_on,unknown,low,0.507937,,,,,,,
536,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,5,2026-02-25T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.96,0,120,,0,0,0,,0,,0,0,,,,,,,,SPY,693.15,689.3,-0.00555435,,,47,47,0,0,0,14,3,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2076.1714,1,0,news_enriched,0.008438,0.014493,0.000111,-0.002507,risk_on,unknown,low,0.507937,,,,,,,
159,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,6,2026-02-26T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,157,,0,0,0,,0,,0,0,,,,,,,,SPY,689.3,685.99,-0.00480197,,,54,54,0,0,0,21,2,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2407.7857,1,0,news_enriched,-0.005554,-0.012065,0.004004,0.008576,risk_off,unknown,low,0.539683,,,,,,,
160,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,6,2026-02-26T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,120,,0.62,0,199,Why Nvidia Stock is Dragging the Stock Market Lower Today | The Motley Fool,0,0,1,1,0,approved,0,0,,184.89,177.19,-0.04164638,0.04164638,1,923.999904,SPY,689.3,685.99,-0.00480197,0.04644835,1,54,54,0,2,0,21,2,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2407.7857,1,0,news_enriched,-0.005554,-0.012065,0.004004,0.008576,risk_off,unknown,low,0.539683,-0.054561,-0.016019,,0.025967,2.028775,-0.006596,-0.027297
161,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,6,2026-02-26T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.6,0,141,,0,0,0,,0,,0,0,,,,,,,,SPY,689.3,685.99,-0.00480197,,,54,54,0,0,0,21,2,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2407.7857,1,0,news_enriched,-0.005554,-0.012065,0.004004,0.008576,risk_off,unknown,low,0.539683,,,,,,,
537,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,6,2026-02-26T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.0,0,226,Why Nvidia Stock is Dragging the Stock Market Lower Today | The Motley Fool,0,0,0,,0,,0,0,,,,,,,,SPY,689.3,685.99,-0.00480197,,,54,54,0,0,0,21,2,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2407.7857,1,0,news_enriched,-0.005554,-0.012065,0.004004,0.008576,risk_off,unknown,low,0.539683,,,,,,,
538,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,6,2026-02-26T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,100,,0.68,1,130,Why Nvidia Stock is Dragging the Stock Market Lower Today | The Motley Fool,0,0,1,1,0,approved,0,0,,184.89,177.19,-0.04164638,0.04164638,1,769.99992,SPY,689.3,685.99,-0.00480197,0.04644835,1,54,54,0,2,0,21,2,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2407.7857,1,0,news_enriched,-0.005554,-0.012065,0.004004,0.008576,risk_off,unknown,low,0.539683,-0.054561,-0.016019,,0.025967,2.028775,-0.006596,-0.027297
539,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,6,2026-02-26T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.94,0,128,,0,0,0,,0,,0,0,,,,,,,,SPY,689.3,685.99,-0.00480197,,,54,54,0,0,0,21,2,4,SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,2407.7857,1,0,news_enriched,-0.005554,-0.012065,0.004004,0.008576,risk_off,unknown,low,0.539683,,,,,,,
162,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,7,2026-02-27T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,146,,0,0,0,,0,,0,0,,,,,,,,SPY,685.99,686.38,0.00056852,,,51,51,0,0,1,26,1,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,44.0,2601.9556,1,0,news_enriched,-0.004802,-0.003201,0.006093,0.013131,neutral,unknown,low,0.555556,,,,,,,
163,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,7,2026-02-27T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,MSFT,100,,0.6,0,128,Here’s What Weighed on Microsoft’s (MSFT) Performance,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,392.74,398.55,0.0147935,-0.0147935,0,-580.999919,SPY,685.99,686.38,0.00056852,-0.01536202,0,51,51,0,2,1,26,1,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,44.0,2601.9556,1,0,news_enriched,-0.004802,-0.003201,0.006093,0.013131,neutral,unknown,low,0.555556,-0.022354,-0.011303,,0.020609,1.494306,-0.026984,-0.006922
164,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,7,2026-02-27T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,685.99,686.38,0.00056852,,,51,51,0,0,1,26,1,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,44.0,2601.9556,1,0,news_enriched,-0.004802,-0.003201,0.006093,0.013131,neutral,unknown,low,0.555556,,,,,,,
540,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,7,2026-02-27T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.86,0,144,,0,0,0,,0,,0,0,,,,,,,,SPY,685.99,686.38,0.00056852,,,51,51,0,0,1,26,1,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,44.0,2601.9556,1,0,news_enriched,-0.004802,-0.003201,0.006093,0.013131,neutral,unknown,low,0.555556,,,,,,,
541,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,7,2026-02-27T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,MSFT,100,,0.69,1,108,[5h ago] [yahoo.com] Here’s What Weighed on Microsoft’s (MSFT) Performance,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,392.74,398.55,0.0147935,-0.0147935,0,-580.999919,SPY,685.99,686.38,0.00056852,-0.01536202,0,51,51,0,2,1,26,1,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,44.0,2601.9556,1,0,news_enriched,-0.004802,-0.003201,0.006093,0.013131,neutral,unknown,low,0.555556,-0.022354,-0.011303,,0.020609,1.494306,-0.026984,-0.006922
542,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,7,2026-02-27T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,685.99,686.38,0.00056852,,,51,51,0,0,1,26,1,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,44.0,2601.9556,1,0,news_enriched,-0.004802,-0.003201,0.006093,0.013131,neutral,unknown,low,0.555556,,,,,,,
165,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,8,2026-03-02T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,140,,0,0,0,,0,,0,0,,,,,,,,SPY,686.38,680.33,-0.00881436,,,34,34,0,0,2,10,0,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,3078.1111,1,0,news_enriched,0.000569,0.001317,-0.013323,0.01292,neutral,unknown,low,0.47619,,,,,,,
166,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,8,2026-03-02T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,100,,0.6,1,151,Nvidia Plans to Release a New Speedier AI Chip That Could Be a Game Changer | The Motley Fool,0,0,1,1,0,approved,0,0,,182.48,180.05,-0.01331653,0.01331653,1,243.000039,SPY,686.38,680.33,-0.00881436,0.02213089,1,34,34,0,2,2,10,0,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,3078.1111,1,0,news_enriched,0.000569,0.001317,-0.013323,0.01292,neutral,unknown,low,0.47619,0.029855,-0.047351,,0.029143,0.961625,-0.012303,-0.02834
167,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,8,2026-03-02T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.9,0,127,,0,0,0,,0,,0,0,,,,,,,,SPY,686.38,680.33,-0.00881436,,,34,34,0,0,2,10,0,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,3078.1111,1,0,news_enriched,0.000569,0.001317,-0.013323,0.01292,neutral,unknown,low,0.47619,,,,,,,
543,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,8,2026-03-02T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.0,0,173,Nvidia Plans to Release a New Speedier AI Chip That Could Be a Game Changer | The Motley Fool,0,0,0,,0,,0,0,,,,,,,,SPY,686.38,680.33,-0.00881436,,,34,34,0,0,2,10,0,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,3078.1111,1,0,news_enriched,0.000569,0.001317,-0.013323,0.01292,neutral,unknown,low,0.47619,,,,,,,
544,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,8,2026-03-02T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,100,,0.63,1,144,Nvidia Plans to Release a New Speedier AI Chip That Could Be a Game Changer | The Motley Fool,0,0,1,1,0,approved,0,0,,182.48,180.05,-0.01331653,0.01331653,1,243.000039,SPY,686.38,680.33,-0.00881436,0.02213089,1,34,34,0,2,2,10,0,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,3078.1111,1,0,news_enriched,0.000569,0.001317,-0.013323,0.01292,neutral,unknown,low,0.47619,0.029855,-0.047351,,0.029143,0.961625,-0.012303,-0.02834
545,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,8,2026-03-02T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.95,0,126,,0,0,0,,0,,0,0,,,,,,,,SPY,686.38,680.33,-0.00881436,,,34,34,0,0,2,10,0,5,BLS;SEC EDGAR;benzinga.com;fool.com;yahoo.com,60.0,3078.1111,1,0,news_enriched,0.000569,0.001317,-0.013323,0.01292,neutral,unknown,low,0.47619,,,,,,,
168,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,9,2026-03-03T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,197,,0,0,0,,0,,0,0,,,,,,,,SPY,680.33,685.13,0.0070554,,,36,36,0,0,1,9,1,6,SEC EDGAR;benzinga.com;fool.com;investing.com;morningstar.com;yahoo.com,60.0,2277.7826,1,0,news_enriched,-0.008814,-0.010706,-0.002009,-0.044612,neutral,unknown,low,0.349206,,,,,,,
169,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,9,2026-03-03T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,AAPL,100,,0.6,0,204,"If I Invest $1,000 Now into Apple Stock, What Will It Be Worth in 5 Years?",0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,263.75,262.52,-0.00466351,0.00466351,1,123.000076,SPY,680.33,685.13,0.0070554,-0.00239189,0,36,36,0,1,1,9,1,6,SEC EDGAR;benzinga.com;fool.com;investing.com;morningstar.com;yahoo.com,60.0,2277.7826,1,0,news_enriched,-0.008814,-0.010706,-0.002009,-0.044612,neutral,unknown,low,0.349206,-0.003664,-0.03083,,0.016231,0.933882,-0.004684,-0.011306
170,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,9,2026-03-03T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.6,0,159,,0,0,0,,0,,0,0,,,,,,,,SPY,680.33,685.13,0.0070554,,,36,36,0,0,1,9,1,6,SEC EDGAR;benzinga.com;fool.com;investing.com;morningstar.com;yahoo.com,60.0,2277.7826,1,0,news_enriched,-0.008814,-0.010706,-0.002009,-0.044612,neutral,unknown,low,0.349206,,,,,,,
546,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,9,2026-03-03T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.93,0,140,,0,0,0,,0,,0,0,,,,,,,,SPY,680.33,685.13,0.0070554,,,36,36,0,0,1,9,1,6,SEC EDGAR;benzinga.com;fool.com;investing.com;morningstar.com;yahoo.com,60.0,2277.7826,1,0,news_enriched,-0.008814,-0.010706,-0.002009,-0.044612,neutral,unknown,low,0.349206,,,,,,,
547,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,9,2026-03-03T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,AAPL,100,,0.61,0,141,"[3d ago] [yahoo.com] If I Invest $1,000 Now into Apple Stock, What Will It Be Worth in 5 Years?",0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,263.75,262.52,-0.00466351,0.00466351,1,123.000076,SPY,680.33,685.13,0.0070554,-0.00239189,0,36,36,0,1,1,9,1,6,SEC EDGAR;benzinga.com;fool.com;investing.com;morningstar.com;yahoo.com,60.0,2277.7826,1,0,news_enriched,-0.008814,-0.010706,-0.002009,-0.044612,neutral,unknown,low,0.349206,-0.003664,-0.03083,,0.016231,0.933882,-0.004684,-0.011306
548,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,9,2026-03-03T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.88,0,148,,0,0,0,,0,,0,0,,,,,,,,SPY,680.33,685.13,0.0070554,,,36,36,0,0,1,9,1,6,SEC EDGAR;benzinga.com;fool.com;investing.com;morningstar.com;yahoo.com,60.0,2277.7826,1,0,news_enriched,-0.008814,-0.010706,-0.002009,-0.044612,neutral,unknown,low,0.349206,,,,,,,
171,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,10,2026-03-04T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,154,,0,0,0,,0,,0,0,,,,,,,,SPY,685.13,681.31,-0.00557558,,,36,36,0,0,0,10,1,6,SEC EDGAR;benzinga.com;fool.com;investing.com;morningstar.com;yahoo.com,60.0,2148.625,1,0,news_enriched,0.007055,0.015243,-0.003131,0.007818,risk_on,unknown,low,0.603175,,,,,,,
