decision_id,run_id,run_name,run_status,input_fingerprint,event_index,as_of_time,mode,bot_id,bot_name,base_personality,llm_provider,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_estimated_cost_usd,model,prompt_version,prompt_hash,action,ticker,quantity,limit_price,confidence,speculative,reasoning_length,headline_used,evidence_count,evidence_url_count,risk_checked,risk_approved,risk_blocked,risk_reason,fill_count,fill_qty_total,fill_avg_price,current_price,next_event_price,return_next_event,signed_return_next_event,directional_correct_next_event,intent_mark_pnl_next_event,benchmark_symbol,benchmark_price,benchmark_next_event_price,benchmark_return_next_event,excess_return_vs_benchmark_next_event,beat_benchmark_next_event,future_price_1d,future_return_1d,future_signed_return_1d,directional_correct_1d,profitable_1d,intent_mark_pnl_1d,benchmark_future_price_1d,benchmark_return_1d,excess_return_vs_benchmark_1d,beat_benchmark_1d,large_loss_1d,high_confidence_wrong_1d,future_price_3d,future_return_3d,future_signed_return_3d,directional_correct_3d,profitable_3d,intent_mark_pnl_3d,benchmark_future_price_3d,benchmark_return_3d,excess_return_vs_benchmark_3d,beat_benchmark_3d,large_loss_3d,high_confidence_wrong_3d,future_price_7d,future_return_7d,future_signed_return_7d,directional_correct_7d,profitable_7d,intent_mark_pnl_7d,benchmark_future_price_7d,benchmark_return_7d,excess_return_vs_benchmark_7d,beat_benchmark_7d,large_loss_7d,high_confidence_wrong_7d,confidence_bucket,event_best_long_ticker_1d,event_best_long_return_1d,event_worst_ticker_1d,event_worst_return_1d,event_best_abs_ticker_1d,event_best_abs_return_1d,hold_missed_big_move_1d,headline_count,real_headline_count,synthetic_headline_count,ticker_headline_count,macro_headline_count,filing_headline_count,earnings_headline_count,headline_source_count,headline_sources,headline_age_minutes_min,headline_age_minutes_avg,has_real_news,has_synthetic_market_summary,news_context_quality,event_spy_return_1d,event_qqq_return_1d,event_tlt_return_1d,event_gld_return_1d,event_risk_regime,event_trend_regime,event_volatility_regime,event_breadth_proxy,ticker_return_1d,ticker_return_5d,ticker_return_20d,ticker_rolling_volatility_20d,ticker_volume_ratio_20d,ticker_gap_from_previous_close,ticker_distance_from_20d_ma
607,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,29,2026-03-31T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,100,,0.71,1,136,[5h ago] [fool.com] Micron Technology Is Having Its Nvidia Moment. Is It Still a Buy? | The Motley Fool,0,0,1,1,0,approved,0,0,,174.4,175.75,0.00774083,-0.00774083,0,-135.000075,SPY,650.34,655.24,0.00753452,-0.01527535,0,175.75,0.00774083,-0.00774083,0,0,-135.000075,655.24,0.00753452,-0.01527535,0,0,1,177.64,0.01857798,-0.01857798,0,0,-323.999971,658.93,0.01320848,-0.03178646,0,0,1,188.63,0.08159404,-0.08159404,0,0,-1423.000058,679.46,0.04477658,-0.12637062,0,1,1,high,INTC,0.08837525,NKE,-0.1550549,NKE,0.1550549,0,44,44,0,2,0,3,2,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,44.0,1550.9333,1,0,news_enriched,0.029068,0.033854,-0.001037,0.037894,risk_on,down,medium,0.825397,0.055882,-0.004566,-0.03138,0.023337,1.259405,0.010898,-0.021791
608,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,29,2026-03-31T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.97,0,146,,0,0,0,,0,,0,0,,,,,,,,SPY,650.34,655.24,0.00753452,,,,,,,,,655.24,0.00753452,,,,,,,,,,,658.93,0.01320848,,,,,,,,,,,679.46,0.04477658,,,,,high,INTC,0.08837525,NKE,-0.1550549,NKE,0.1550549,1,44,44,0,0,0,3,2,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,44.0,1550.9333,1,0,news_enriched,0.029068,0.033854,-0.001037,0.037894,risk_on,down,medium,0.825397,,,,,,,
231,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,30,2026-04-01T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.0,0,193,2 Reasons Why Wells Fargo Thinks You Should Buy Google Stock Now,0,0,0,,0,,0,0,,,,,,,,SPY,655.24,655.83,0.00090043,,,,,,,,,655.83,0.00090043,,,,,,,,,,,659.22,0.00607411,,,,,,,,,,,686.1,0.04709725,,,,,low,INTC,0.04892775,TSLA,-0.05421497,TSLA,0.05421497,1,50,50,0,0,0,4,2,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,43.0,1813.6667,1,0,news_enriched,0.007534,0.012353,-0.00496,0.0175,risk_on,down,medium,0.587302,,,,,,,
232,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,30,2026-04-01T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,,,,,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,100,,0.6,0,192,2 Reasons Why Wells Fargo Thinks You Should Buy Google Stock Now,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,297.39,295.77,-0.00544739,0.00544739,1,161.999931,SPY,655.24,655.83,0.00090043,0.00454696,1,295.77,-0.00544739,0.00544739,1,1,161.999931,655.83,0.00090043,0.00454696,1,0,0,305.46,0.02713608,-0.02713608,0,0,-806.999883,659.22,0.00607411,-0.03321019,0,1,0,321.31,0.0804331,-0.0804331,0,0,-2391.999961,686.1,0.04709725,-0.12753035,0,1,0,medium,INTC,0.04892775,TSLA,-0.05421497,TSLA,0.05421497,0,50,50,0,2,0,4,2,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,43.0,1813.6667,1,0,news_enriched,0.007534,0.012353,-0.00496,0.0175,risk_on,down,medium,0.587302,0.034184,0.022205,-0.018936,0.021896,1.254626,0.011406,-0.001506
233,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,30,2026-04-01T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,,,,,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,655.24,655.83,0.00090043,,,,,,,,,655.83,0.00090043,,,,,,,,,,,659.22,0.00607411,,,,,,,,,,,686.1,0.04709725,,,,,low,INTC,0.04892775,TSLA,-0.05421497,TSLA,0.05421497,1,50,50,0,0,0,4,2,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,43.0,1813.6667,1,0,news_enriched,0.007534,0.012353,-0.00496,0.0175,risk_on,down,medium,0.587302,,,,,,,
609,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,30,2026-04-01T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,,,,,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.0,0,206,2 Reasons Why Wells Fargo Thinks You Should Buy Google Stock Now,0,0,0,,0,,0,0,,,,,,,,SPY,655.24,655.83,0.00090043,,,,,,,,,655.83,0.00090043,,,,,,,,,,,659.22,0.00607411,,,,,,,,,,,686.1,0.04709725,,,,,low,INTC,0.04892775,TSLA,-0.05421497,TSLA,0.05421497,1,50,50,0,0,0,4,2,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,43.0,1813.6667,1,0,news_enriched,0.007534,0.012353,-0.00496,0.0175,risk_on,down,medium,0.587302,,,,,,,
610,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,30,2026-04-01T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,GOOGL,100,,0.57,1,157,2 Reasons Why Wells Fargo Thinks You Should Buy Google Stock Now,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,297.39,295.77,-0.00544739,0.00544739,1,161.999931,SPY,655.24,655.83,0.00090043,0.00454696,1,295.77,-0.00544739,0.00544739,1,1,161.999931,655.83,0.00090043,0.00454696,1,0,0,305.46,0.02713608,-0.02713608,0,0,-806.999883,659.22,0.00607411,-0.03321019,0,1,0,321.31,0.0804331,-0.0804331,0,0,-2391.999961,686.1,0.04709725,-0.12753035,0,1,0,medium,INTC,0.04892775,TSLA,-0.05421497,TSLA,0.05421497,0,50,50,0,2,0,4,2,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,43.0,1813.6667,1,0,news_enriched,0.007534,0.012353,-0.00496,0.0175,risk_on,down,medium,0.587302,0.034184,0.022205,-0.018936,0.021896,1.254626,0.011406,-0.001506
611,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,30,2026-04-01T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,655.24,655.83,0.00090043,,,,,,,,,655.83,0.00090043,,,,,,,,,,,659.22,0.00607411,,,,,,,,,,,686.1,0.04709725,,,,,low,INTC,0.04892775,TSLA,-0.05421497,TSLA,0.05421497,1,50,50,0,0,0,4,2,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,43.0,1813.6667,1,0,news_enriched,0.007534,0.012353,-0.00496,0.0175,risk_on,down,medium,0.587302,,,,,,,
234,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,31,2026-04-02T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,170,,0,0,0,,0,,0,0,,,,,,,,SPY,655.83,658.93,0.00472683,,,,,,,,,658.93,0.00472683,,,,,,,,,,,676.01,0.03077017,,,,,,,,,,,694.46,0.05890246,,,,,low,SBUX,0.04879938,TSLA,-0.02154802,SBUX,0.04879938,1,51,51,0,0,1,7,3,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,4.0,2013.6765,1,0,news_enriched,0.0009,0.001147,0.006144,-0.019209,neutral,down,medium,0.587302,,,,,,,
235,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,31,2026-04-02T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,,,,,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.65,0,123,Tesla's Vehicle Deliveries Are Down 14% From Last Quarter. Is It Time to Consider These 2 EV Competitors? | The Motley Fool,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,360.59,352.82,-0.02154802,0.02154802,1,777.000053,SPY,655.83,658.93,0.00472683,0.01682119,1,352.82,-0.02154802,0.02154802,1,1,777.000053,658.93,0.00472683,0.01682119,1,0,0,343.25,-0.04808786,0.04808786,1,1,1734.000144,676.01,0.03077017,0.01731769,1,0,0,364.2,0.01001137,-0.01001137,0,0,-360.999991,694.46,0.05890246,-0.06891383,0,0,0,medium,SBUX,0.04879938,TSLA,-0.02154802,SBUX,0.04879938,0,51,51,0,2,1,7,3,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,4.0,2013.6765,1,0,news_enriched,0.0009,0.001147,0.006144,-0.019209,neutral,down,medium,0.587302,-0.054215,-0.030959,-0.110862,0.026564,1.34426,-0.044746,-0.060621
236,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,31,2026-04-02T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,,,,,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,655.83,658.93,0.00472683,,,,,,,,,658.93,0.00472683,,,,,,,,,,,676.01,0.03077017,,,,,,,,,,,694.46,0.05890246,,,,,low,SBUX,0.04879938,TSLA,-0.02154802,SBUX,0.04879938,1,51,51,0,0,1,7,3,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,4.0,2013.6765,1,0,news_enriched,0.0009,0.001147,0.006144,-0.019209,neutral,down,medium,0.587302,,,,,,,
612,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,31,2026-04-02T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,,,,,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.0,1,204,[1h ago] [fool.com] Tesla's Vehicle Deliveries Are Down 14% From Last Quarter. Is It Time to Consider These 2 EV Competitors? | The Motley Fool,0,0,0,,0,,0,0,,,,,,,,SPY,655.83,658.93,0.00472683,,,,,,,,,658.93,0.00472683,,,,,,,,,,,676.01,0.03077017,,,,,,,,,,,694.46,0.05890246,,,,,low,SBUX,0.04879938,TSLA,-0.02154802,SBUX,0.04879938,1,51,51,0,0,1,7,3,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,4.0,2013.6765,1,0,news_enriched,0.0009,0.001147,0.006144,-0.019209,neutral,down,medium,0.587302,,,,,,,
613,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,31,2026-04-02T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.87,0,139,Tesla's Vehicle Deliveries Are Down 14% From Last Quarter. Is It Time to Consider These 2 EV Competitors? | The Motley Fool,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,360.59,352.82,-0.02154802,0.02154802,1,777.000053,SPY,655.83,658.93,0.00472683,0.01682119,1,352.82,-0.02154802,0.02154802,1,1,777.000053,658.93,0.00472683,0.01682119,1,0,0,343.25,-0.04808786,0.04808786,1,1,1734.000144,676.01,0.03077017,0.01731769,1,0,0,364.2,0.01001137,-0.01001137,0,0,-360.999991,694.46,0.05890246,-0.06891383,0,0,1,high,SBUX,0.04879938,TSLA,-0.02154802,SBUX,0.04879938,0,51,51,0,2,1,7,3,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,4.0,2013.6765,1,0,news_enriched,0.0009,0.001147,0.006144,-0.019209,neutral,down,medium,0.587302,-0.054215,-0.030959,-0.110862,0.026564,1.34426,-0.044746,-0.060621
614,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,31,2026-04-02T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,655.83,658.93,0.00472683,,,,,,,,,658.93,0.00472683,,,,,,,,,,,676.01,0.03077017,,,,,,,,,,,694.46,0.05890246,,,,,low,SBUX,0.04879938,TSLA,-0.02154802,SBUX,0.04879938,1,51,51,0,0,1,7,3,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,4.0,2013.6765,1,0,news_enriched,0.0009,0.001147,0.006144,-0.019209,neutral,down,medium,0.587302,,,,,,,
237,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,170,,0,0,0,,0,,0,0,,,,,,,,SPY,658.93,659.22,0.00044011,,,,,,,,,659.22,0.00044011,,,,,,,,,,,679.91,0.0318395,,,,,,,,,,,699.94,0.06223726,,,,,low,UNH,0.09372334,WMT,-0.03391435,UNH,0.09372334,1,36,36,0,0,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,,,,,,,
238,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,,,,,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,AAPL,100,,0.6,0,153,Apple’s Record $143 Billion Quarter Exposes Just How Far Tesla Has Fallen,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,258.86,253.5,-0.02070617,0.02070617,1,535.999917,SPY,658.93,659.22,0.00044011,0.02026606,1,253.5,-0.02070617,0.02070617,1,1,535.999917,659.22,0.00044011,0.02026606,1,0,0,260.49,0.00629684,-0.00629684,0,0,-163.0,679.91,0.0318395,-0.03813634,0,0,0,266.43,0.02924361,-0.02924361,0,0,-757.000088,699.94,0.06223726,-0.09148087,0,1,0,medium,UNH,0.09372334,WMT,-0.03391435,UNH,0.09372334,0,36,36,0,2,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,0.011488,0.040434,0.005438,0.012577,0.731851,0.002305,0.021222
239,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,,,,,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,658.93,659.22,0.00044011,,,,,,,,,659.22,0.00044011,,,,,,,,,,,679.91,0.0318395,,,,,,,,,,,699.94,0.06223726,,,,,low,UNH,0.09372334,WMT,-0.03391435,UNH,0.09372334,1,36,36,0,0,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,,,,,,,
615,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,,,,,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.83,0,113,,0,0,0,,0,,0,0,,,,,,,,SPY,658.93,659.22,0.00044011,,,,,,,,,659.22,0.00044011,,,,,,,,,,,679.91,0.0318395,,,,,,,,,,,699.94,0.06223726,,,,,high,UNH,0.09372334,WMT,-0.03391435,UNH,0.09372334,1,36,36,0,0,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,,,,,,,
616,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.73,0,147,Apple’s Record $143 Billion Quarter Exposes Just How Far Tesla Has Fallen,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,352.82,346.65,-0.01748767,0.01748767,1,616.999973,SPY,658.93,659.22,0.00044011,0.01704756,1,346.65,-0.01748767,0.01748767,1,1,616.999973,659.22,0.00044011,0.01704756,1,0,0,345.62,-0.02040701,0.02040701,1,1,720.000127,679.91,0.0318395,-0.01143249,0,0,0,391.95,0.11090641,-0.11090641,0,0,-3912.999958,699.94,0.06223726,-0.17314367,0,1,1,high,UNH,0.09372334,WMT,-0.03391435,UNH,0.09372334,0,36,36,0,2,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,-0.021548,-0.024901,-0.11068,0.026558,1.227014,0.005546,-0.075576
617,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,658.93,659.22,0.00044011,,,,,,,,,659.22,0.00044011,,,,,,,,,,,679.91,0.0318395,,,,,,,,,,,699.94,0.06223726,,,,,low,UNH,0.09372334,WMT,-0.03391435,UNH,0.09372334,1,36,36,0,0,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,,,,,,,
240,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,33,2026-04-07T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,237,,0,0,0,,0,,0,0,,,,,,,,SPY,659.22,676.01,0.02546949,,,,,,,,,676.01,0.02546949,,,,,,,,,,,679.46,0.03070295,,,,,,,,,,,701.66,0.06437911,,,,,low,INTC,0.11415611,PLTR,-0.06203772,INTC,0.11415611,1,42,42,0,0,0,0,2,5,benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,1652.1429,1,0,news_enriched,0.00044,0.000153,-0.000115,0.009728,neutral,down,medium,0.412698,,,,,,,
241,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,33,2026-04-07T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,,,,,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,AAPL,100,,0.6,0,140,conflicting reports on the foldable iphone show the value of our apple mantra,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,253.5,258.9,0.02130178,-0.02130178,0,-540.000123,SPY,659.22,676.01,0.02546949,-0.04677127,0,258.9,0.02130178,-0.02130178,0,0,-540.000123,676.01,0.02546949,-0.04677127,0,1,0,260.48,0.02753452,-0.02753452,0,0,-698.000082,679.46,0.03070295,-0.05823747,0,1,0,263.4,0.03905325,-0.03905325,0,0,-989.999887,701.66,0.06437911,-0.10343236,0,1,0,medium,INTC,0.11415611,PLTR,-0.06203772,INTC,0.11415611,0,42,42,0,2,0,0,2,5,benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,1652.1429,1,0,news_enriched,0.00044,0.000153,-0.000115,0.009728,neutral,down,medium,0.412698,-0.020706,0.027855,-0.02455,0.013222,1.573893,-0.01043,0.001337
